Frecuencia_Hz,PSD_dBm
139212890.625,-93.81781333165594
139217773.4375,-93.82789200232008
139222656.25,-93.72096970155508
139227539.0625,-93.86095804673616
139232421.875,-93.72228885876444
139237304.6875,-93.89600628028586
139242187.5,-93.78466104196963
139247070.3125,-93.84450021183753
139251953.125,-93.90532471802376
139256835.9375,-93.75600264601036
139261718.75,-93.85197474826498
139266601.5625,-93.80178485937807
139271484.375,-93.78078622703273
139276367.1875,-93.755240152895
139281250.0,-93.6863514045717
139286132.8125,-93.74771057310136
139291015.625,-93.86808176666935
139295898.4375,-93.74463496365479
139300781.25,-93.76402421729051
139305664.0625,-93.82902497734142
139310546.875,-93.89247294007404
139315429.6875,-93.77010669993209
139320312.5,-93.76209011381297
139325195.3125,-93.74124680183925
139330078.125,-93.78100749271528
139334960.9375,-93.72358192797125
139339843.75,-93.91618928319593
139344726.5625,-93.70880709932413
139349609.375,-93.75684534342739
139354492.1875,-93.86744702203265
139359375.0,-93.77148618203617
139364257.8125,-93.73463248353733
139369140.625,-93.7617845432136
139374023.4375,-93.84317467511823
139378906.25,-93.8946196638525
139383789.0625,-93.70397254951422
139388671.875,-93.7724386415801
139393554.6875,-93.70976984592136
139398437.5,-93.8792916297212
139403320.3125,-93.81864042574267
139408203.125,-93.7288032468395
139413085.9375,-93.7300428212566
139417968.75,-93.67110183350303
139422851.5625,-93.77327691523575
139427734.375,-93.5800966390045
139432617.1875,-93.65897450021117
139437500.0,-93.90208007746554
139442382.8125,-93.88785238408155
139447265.625,-93.79333021105484
139452148.4375,-93.77382215061974
139457031.25,-93.8846745751658
139461914.0625,-93.72211298882246
139466796.875,-93.79580507152738
139471679.6875,-93.74621725943899
139476562.5,-93.78596776969738
139481445.3125,-93.76416337949621
139486328.125,-93.72121780782447
139491210.9375,-93.83715880980245
139496093.75,-93.77366114036715
139500976.5625,-93.67041685708546
139505859.375,-93.64590369787518
139510742.1875,-93.90546451851489
139515625.0,-93.6871831474036
139520507.8125,-93.69326186282225
139525390.625,-93.73152643138522
139530273.4375,-93.71946697181238
139535156.25,-93.6995032544558
139540039.0625,-93.78758831824118
139544921.875,-93.79431555034529
139549804.6875,-93.76639065204517
139554687.5,-93.65843808619672
139559570.3125,-93.74391851502477
139564453.125,-93.62577349745283
139569335.9375,-93.7552124954772
139574218.75,-93.79307599379501
139579101.5625,-93.72961222829818
139583984.375,-93.82287569657217
139588867.1875,-93.69747220518866
139593750.0,-93.69508670730676
139598632.8125,-93.75091690474181
139603515.625,-93.8220720055887
139608398.4375,-93.82296406517833
139613281.25,-93.77772538181472
139618164.0625,-93.80314837740286
139623046.875,-93.79500983988976
139627929.6875,-93.87286561893546
139632812.5,-93.71671866406541
139637695.3125,-93.88309150300694
139642578.125,-93.73523957083191
139647460.9375,-93.8446796693168
139652343.75,-93.67128104000898
139657226.5625,-93.84245674088774
139662109.375,-93.67807548065434
139666992.1875,-93.69993889218887
139671875.0,-93.68894157155847
139676757.8125,-93.65686177033007
139681640.625,-93.80109479063492
139686523.4375,-93.82858507118704
139691406.25,-93.79661168135783
139696289.0625,-93.75898897687341
139701171.875,-93.7825143932628
139706054.6875,-93.77033309766577
139710937.5,-93.87595022022077
139715820.3125,-93.80373909134846
139720703.125,-93.70043967355366
139725585.9375,-93.8460272448529
139730468.75,-93.8118951165832
139735351.5625,-93.79437437206872
139740234.375,-93.77205596357388
139745117.1875,-93.80074715474478
139750000.0,-93.78999207716652
139754882.8125,-93.83665217211174
139759765.625,-93.77088053109108
139764648.4375,-93.70248300887897
139769531.25,-93.79475564670844
139774414.0625,-93.71506174357484
139779296.875,-93.71459492825443
139784179.6875,-93.65816809070134
139789062.5,-93.89115089833041
139793945.3125,-93.77112668671006
139798828.125,-93.78733163711382
139803710.9375,-93.76957661626363
139808593.75,-93.65543181541102
139813476.5625,-93.80251791985555
139818359.375,-93.77584311117874
139823242.1875,-93.7517420042837
139828125.0,-93.81041424266925
139833007.8125,-93.75673484785054
139837890.625,-93.7455349416177
139842773.4375,-93.73030884325033
139847656.25,-93.75240835988623
139852539.0625,-93.67783819351087
139857421.875,-93.7234481941326
139862304.6875,-93.79059596857826
139867187.5,-93.74628315489554
139872070.3125,-93.72422766960963
139876953.125,-93.62091740710224
139881835.9375,-93.69368885985745
139886718.75,-93.80785152845908
139891601.5625,-93.80256762869828
139896484.375,-93.8225906054891
139901367.1875,-93.61200740061014
139906250.0,-93.7835713888216
139911132.8125,-93.74750337008834
139916015.625,-93.66636488864486
139920898.4375,-93.78568014103752
139925781.25,-93.80033859366472
139930664.0625,-93.72511100688808
139935546.875,-93.78846807534873
139940429.6875,-93.74041372123142
139945312.5,-93.75918628754727
139950195.3125,-93.8578291607331
139955078.125,-93.74028772831448
139959960.9375,-93.73445930903381
139964843.75,-93.80852420576147
139969726.5625,-93.81070320874113
139974609.375,-93.73013517354048
139979492.1875,-93.65702765962308
139984375.0,-93.77397802946464
