Frequency_Hz,Power_dBm
114751132.81,-66.6355
114756015.62,-66.7135
114760898.44,-66.7069
114765781.25,-66.7262
114770664.06,-66.7754
114775546.88,-66.7519
114780429.69,-66.6794
114785312.50,-66.8095
114790195.31,-66.8036
114795078.12,-66.7300
114799960.94,-66.6751
114804843.75,-66.8111
114809726.56,-66.7410
114814609.38,-66.6740
114819492.19,-66.5990
114824375.00,-66.6574
114829257.81,-66.7358
114834140.62,-66.7857
114839023.44,-66.7658
114843906.25,-66.7273
114848789.06,-66.7517
114853671.88,-66.7583
114858554.69,-66.6948
114863437.50,-66.7674
114868320.31,-66.6755
114873203.12,-66.6460
114878085.94,-66.6638
114882968.75,-66.7951
114887851.56,-66.7586
114892734.38,-66.7432
114897617.19,-66.7789
114902500.00,-66.8585
114907382.81,-66.8170
114912265.62,-66.8139
114917148.44,-66.7793
114922031.25,-66.8023
114926914.06,-66.7990
114931796.88,-66.8241
114936679.69,-66.7754
114941562.50,-66.8127
114946445.31,-66.7294
114951328.12,-66.6614
114956210.94,-66.7220
114961093.75,-66.7533
114965976.56,-66.6954
114970859.38,-66.7116
114975742.19,-66.8036
114980625.00,-66.8244
114985507.81,-66.7256
114990390.62,-66.6972
114995273.44,-66.9363
115000156.25,-66.9595
115005039.06,-66.9123
115009921.88,-66.7086
115014804.69,-66.6783
115019687.50,-66.7366
115024570.31,-66.7634
115029453.12,-66.8880
115034335.94,-66.7383
115039218.75,-66.7179
115044101.56,-66.7288
115048984.38,-66.7211
115053867.19,-66.7082
115058750.00,-66.7097
115063632.81,-66.8041
115068515.62,-66.6329
115073398.44,-66.6474
115078281.25,-66.7862
115083164.06,-66.8096
115088046.88,-66.7278
115092929.69,-66.6334
115097812.50,-66.6349
115102695.31,-66.7178
115107578.12,-66.7725
115112460.94,-66.7817
115117343.75,-66.6947
115122226.56,-66.7118
115127109.38,-66.6973
115131992.19,-66.7931
115136875.00,-66.7566
115141757.81,-66.5786
115146640.62,-66.6862
115151523.44,-66.7747
115156406.25,-66.6625
115161289.06,-66.6324
115166171.88,-66.6927
115171054.69,-66.7015
115175937.50,-66.5890
115180820.31,-66.6562
115185703.12,-66.6421
115190585.94,-66.6776
115195468.75,-66.7567
115200351.56,-66.6887
115205234.38,-66.5869
115210117.19,-66.6272
115215000.00,-66.6384
115219882.81,-66.6085
115224765.62,-66.6753
115229648.44,-66.6952
115234531.25,-66.7788
115239414.06,-66.7365
115244296.88,-66.6578
115249179.69,-66.6356
115254062.50,-66.7812
115258945.31,-66.8040
115263828.12,-66.7270
115268710.94,-66.7365
115273593.75,-66.6562
115278476.56,-66.7198
115283359.38,-66.7489
115288242.19,-66.6811
115293125.00,-66.6846
115298007.81,-66.6660
115302890.62,-66.6573
115307773.44,-66.6387
115312656.25,-66.6924
115317539.06,-66.7657
115322421.88,-66.6721
115327304.69,-66.5572
115332187.50,-66.6315
115337070.31,-66.6902
115341953.12,-66.6704
115346835.94,-66.7331
115351718.75,-66.6871
115356601.56,-66.6991
115361484.38,-66.8014
115366367.19,-66.7973
115371250.00,-66.7682
115376132.81,-66.7102
115381015.62,-66.7672
115385898.44,-66.6386
115390781.25,-66.7446
115395664.06,-66.6850
115400546.88,-66.6722
115405429.69,-66.7026
115410312.50,-66.6919
115415195.31,-66.7002
115420078.12,-66.6859
115424960.94,-66.7414
115429843.75,-66.8398
115434726.56,-66.8422
115439609.38,-66.8148
115444492.19,-66.7295
115449375.00,-66.7491
115454257.81,-66.7299
115459140.62,-66.6918
115464023.44,-66.6198
115468906.25,-66.7593
115473789.06,-66.8101
115478671.88,-66.8399
115483554.69,-66.7525
115488437.50,-66.6810
115493320.31,-66.7136
115498203.12,-66.5771
115503085.94,-66.5822
115507968.75,-66.5759
115512851.56,-66.6638
115517734.38,-66.7436
115522617.19,-66.7260
115527500.00,-66.5885
115532382.81,-66.6354
115537265.62,-66.7161
115542148.44,-66.6438
115547031.25,-66.5943
115551914.06,-66.6115
115556796.88,-66.6743
115561679.69,-66.8371
115566562.50,-66.7636
115571445.31,-66.7920
115576328.12,-66.7692
115581210.94,-66.6931
115586093.75,-66.6326
115590976.56,-66.6558
115595859.38,-66.6573
115600742.19,-66.6691
115605625.00,-66.7065
115610507.81,-66.6349
115615390.62,-66.7220
115620273.44,-66.7208
115625156.25,-66.7109
115630039.06,-66.6619
115634921.88,-66.6524
115639804.69,-66.6713
115644687.50,-66.7321
115649570.31,-66.7417
115654453.12,-66.7066
115659335.94,-66.7173
115664218.75,-66.6640
115669101.56,-66.5684
115673984.38,-66.6337
115678867.19,-66.5565
115683750.00,-66.6291
115688632.81,-66.6712
115693515.62,-66.6490
115698398.44,-66.7386
115703281.25,-66.7847
115708164.06,-66.6011
115713046.88,-66.2906
115717929.69,-66.4023
115722812.50,-66.5997
115727695.31,-66.5842
115732578.12,-66.5894
115737460.94,-66.5903
115742343.75,-66.6776
115747226.56,-66.7177
115752109.38,-66.7225
115756992.19,-66.6398
115761875.00,-66.6222
115766757.81,-66.5528
115771640.62,-66.7246
115776523.44,-66.7133
115781406.25,-66.7082
115786289.06,-66.6529
115791171.88,-66.6919
115796054.69,-66.6920
115800937.50,-66.6889
115805820.31,-66.6698
115810703.12,-66.5603
115815585.94,-66.6004
115820468.75,-66.6108
115825351.56,-66.5515
115830234.38,-66.4931
115835117.19,-66.4994
115840000.00,-66.5866
115844882.81,-66.6704
115849765.62,-66.7459
115854648.44,-66.6887
115859531.25,-66.7018
115864414.06,-66.6840
115869296.88,-66.6812
115874179.69,-66.5947
115879062.50,-66.6787
115883945.31,-66.7260
115888828.12,-66.7255
115893710.94,-66.6704
115898593.75,-66.6410
115903476.56,-66.5819
115908359.38,-66.6715
115913242.19,-66.7303
115918125.00,-66.5489
115923007.81,-66.5871
115927890.62,-66.6833
115932773.44,-66.7256
115937656.25,-66.6936
115942539.06,-66.6610
115947421.88,-66.6345
115952304.69,-66.7145
115957187.50,-66.5549
115962070.31,-66.6015
115966953.12,-66.6675
115971835.94,-66.5003
115976718.75,-66.5617
115981601.56,-66.6311
115986484.38,-66.7127
115991367.19,-66.6943
115996250.00,-66.7176
116001132.81,-66.6969
116006015.62,-66.6723
116010898.44,-66.6371
116015781.25,-66.7091
116020664.06,-66.6362
116025546.88,-66.5016
116030429.69,-66.5215
116035312.50,-66.6248
116040195.31,-66.6633
116045078.12,-66.6934
116049960.94,-66.6061
116054843.75,-66.6282
116059726.56,-66.6472
116064609.38,-66.5593
116069492.19,-66.5171
116074375.00,-66.6663
116079257.81,-66.6488
116084140.62,-66.5489
116089023.44,-66.6309
116093906.25,-66.5831
116098789.06,-66.5017
116103671.88,-66.4774
116108554.69,-66.6562
116113437.50,-66.6410
116118320.31,-66.6565
116123203.12,-66.5897
116128085.94,-66.6069
116132968.75,-66.5560
116137851.56,-66.6659
116142734.38,-66.5545
116147617.19,-66.5960
116152500.00,-66.6780
116157382.81,-66.5908
116162265.62,-66.5552
116167148.44,-66.6143
116172031.25,-66.5742
116176914.06,-66.5765
116181796.88,-66.5602
116186679.69,-66.5194
116191562.50,-66.6788
116196445.31,-66.7028
116201328.12,-66.5137
116206210.94,-66.4935
116211093.75,-66.5390
116215976.56,-66.5977
116220859.38,-66.6706
116225742.19,-66.6293
116230625.00,-66.6365
116235507.81,-66.6461
116240390.62,-66.5668
116245273.44,-66.6054
116250156.25,-66.5515
116255039.06,-66.6590
116259921.88,-66.6964
116264804.69,-66.5816
116269687.50,-66.6097
116274570.31,-66.5934
116279453.12,-66.5519
116284335.94,-66.3696
116289218.75,-66.5571
116294101.56,-66.6208
116298984.38,-66.5546
116303867.19,-66.5399
116308750.00,-66.5471
116313632.81,-66.6154
116318515.62,-66.6507
116323398.44,-66.5256
116328281.25,-66.5113
116333164.06,-66.5910
116338046.88,-66.5825
116342929.69,-66.5549
116347812.50,-66.6380
116352695.31,-66.6613
116357578.12,-66.5085
116362460.94,-66.4762
116367343.75,-66.5533
116372226.56,-66.5954
116377109.38,-66.7218
116381992.19,-66.7080
116386875.00,-66.6422
116391757.81,-66.6497
116396640.62,-66.6149
116401523.44,-66.6738
116406406.25,-66.5786
116411289.06,-66.6247
116416171.88,-66.6429
116421054.69,-66.7840
116425937.50,-66.7498
116430820.31,-66.6335
116435703.12,-66.5245
116440585.94,-66.5746
116445468.75,-66.5885
116450351.56,-66.6144
116455234.38,-66.6253
116460117.19,-66.6786
116465000.00,-66.5426
116469882.81,-66.5560
116474765.62,-66.5486
116479648.44,-66.4722
116484531.25,-66.5743
116489414.06,-66.5546
116494296.88,-66.7016
116499179.69,-66.7002
116504062.50,-66.6826
116508945.31,-66.6319
116513828.12,-66.5292
116518710.94,-66.5887
116523593.75,-66.6286
116528476.56,-66.6224
116533359.38,-66.6553
116538242.19,-66.5147
116543125.00,-66.6141
116548007.81,-66.6575
116552890.62,-66.6370
116557773.44,-66.6436
116562656.25,-66.7068
116567539.06,-66.7009
116572421.88,-66.6680
116577304.69,-66.6337
116582187.50,-66.6437
116587070.31,-66.5443
116591953.12,-66.5601
116596835.94,-66.5963
116601718.75,-66.5433
116606601.56,-66.6496
116611484.38,-66.7185
116616367.19,-66.6421
116621250.00,-66.6280
116626132.81,-66.5916
116631015.62,-66.6063
116635898.44,-66.7281
116640781.25,-66.6361
116645664.06,-66.6430
116650546.88,-66.6703
116655429.69,-66.5666
116660312.50,-66.6305
116665195.31,-66.6598
116670078.12,-66.6957
116674960.94,-66.6959
116679843.75,-66.5951
116684726.56,-66.5492
116689609.38,-66.6495
116694492.19,-66.6707
116699375.00,-66.5911
116704257.81,-66.6119
116709140.62,-66.6525
116714023.44,-66.5483
116718906.25,-66.6219
116723789.06,-66.6496
116728671.88,-66.6427
116733554.69,-66.6108
116738437.50,-66.6013
116743320.31,-66.5055
116748203.12,-66.4619
116753085.94,-66.4941
116757968.75,-66.6694
116762851.56,-66.6695
116767734.38,-66.6509
116772617.19,-66.6376
116777500.00,-66.6067
116782382.81,-66.5694
116787265.62,-66.5495
116792148.44,-66.6196
116797031.25,-66.6863
116801914.06,-66.7915
116806796.88,-66.6954
116811679.69,-66.6252
116816562.50,-66.6205
116821445.31,-66.6360
116826328.12,-66.5412
116831210.94,-66.5896
116836093.75,-66.6263
116840976.56,-66.5957
116845859.38,-66.6460
116850742.19,-66.6837
116855625.00,-66.6336
116860507.81,-66.7076
116865390.62,-66.6880
116870273.44,-66.6863
116875156.25,-66.6964
116880039.06,-66.5879
116884921.88,-66.5696
116889804.69,-66.5457
116894687.50,-66.5523
116899570.31,-66.6666
116904453.12,-66.6146
116909335.94,-66.6440
116914218.75,-66.6724
116919101.56,-66.6729
116923984.38,-66.6539
116928867.19,-66.6568
116933750.00,-66.5715
116938632.81,-66.5628
116943515.62,-66.5860
116948398.44,-66.6079
116953281.25,-66.5621
116958164.06,-66.5805
116963046.88,-66.7489
116967929.69,-66.7291
116972812.50,-66.6610
116977695.31,-66.6153
116982578.12,-66.6854
116987460.94,-66.7079
116992343.75,-66.6155
116997226.56,-66.6192
117002109.38,-66.6670
117006992.19,-66.6121
117011875.00,-66.5472
117016757.81,-66.5734
117021640.62,-66.5791
117026523.44,-66.5460
117031406.25,-66.6081
117036289.06,-66.5722
117041171.88,-66.5649
117046054.69,-66.6703
117050937.50,-66.6213
117055820.31,-66.6708
117060703.12,-66.6871
117065585.94,-66.6205
117070468.75,-66.5995
117075351.56,-66.6525
117080234.38,-66.6598
117085117.19,-66.6981
117090000.00,-66.6469
117094882.81,-66.6612
117099765.62,-66.7399
117104648.44,-66.7659
117109531.25,-66.7510
117114414.06,-66.7012
117119296.88,-66.7326
117124179.69,-66.7394
117129062.50,-66.6497
117133945.31,-66.6484
117138828.12,-66.6461
117143710.94,-66.7434
117148593.75,-66.6750
117153476.56,-66.5625
117158359.38,-66.6222
117163242.19,-66.6419
117168125.00,-66.6320
117173007.81,-66.6704
117177890.62,-66.7484
117182773.44,-66.6396
117187656.25,-66.6958
117192539.06,-66.6597
117197421.88,-66.5405
117202304.69,-66.6116
117207187.50,-66.5661
117212070.31,-66.5769
117216953.12,-66.6556
117221835.94,-66.6928
117226718.75,-66.6714
117231601.56,-66.7002
117236484.38,-66.5756
117241367.19,-66.5108
117246250.00,-66.6846
117251132.81,-66.7646
117256015.62,-66.6061
117260898.44,-66.6241
117265781.25,-66.5597
117270664.06,-66.6015
117275546.88,-66.7180
117280429.69,-66.6977
117285312.50,-66.6355
117290195.31,-66.7808
117295078.12,-66.7939
117299960.94,-66.7243
117304843.75,-66.7213
117309726.56,-66.7840
117314609.38,-66.7584
117319492.19,-66.7223
117324375.00,-66.7385
117329257.81,-66.6674
117334140.62,-66.5865
117339023.44,-66.5885
117343906.25,-66.6924
117348789.06,-66.7397
117353671.88,-66.6829
117358554.69,-66.6503
117363437.50,-66.7175
117368320.31,-66.7270
117373203.12,-66.7214
117378085.94,-66.6627
117382968.75,-66.6745
117387851.56,-66.6967
117392734.38,-66.6512
117397617.19,-66.6778
117402500.00,-66.8062
117407382.81,-66.8174
117412265.62,-66.8069
117417148.44,-66.7626
117422031.25,-66.7718
117426914.06,-66.7086
117431796.88,-66.7434
117436679.69,-66.7852
117441562.50,-66.7853
117446445.31,-66.6953
117451328.12,-66.5965
117456210.94,-66.6410
117461093.75,-66.6945
117465976.56,-66.7400
117470859.38,-66.7591
117475742.19,-66.6640
117480625.00,-66.7510
117485507.81,-66.7328
117490390.62,-66.7150
117495273.44,-66.6895
117500156.25,-66.6716
117505039.06,-66.6547
117509921.88,-66.6781
117514804.69,-66.6291
117519687.50,-66.6325
117524570.31,-66.7197
117529453.12,-66.7057
117534335.94,-66.7432
117539218.75,-66.7608
117544101.56,-66.7285
117548984.38,-66.6200
117553867.19,-66.5748
117558750.00,-66.7371
117563632.81,-66.8017
117568515.62,-66.7250
117573398.44,-66.7022
117578281.25,-66.6535
117583164.06,-66.6244
117588046.88,-66.7061
117592929.69,-66.7569
117597812.50,-66.7148
117602695.31,-66.6583
117607578.12,-66.6526
117612460.94,-66.6911
117617343.75,-66.7622
117622226.56,-66.8199
117627109.38,-66.7694
117631992.19,-66.7316
117636875.00,-66.6841
117641757.81,-66.5720
117646640.62,-66.6965
117651523.44,-66.7179
117656406.25,-66.7239
117661289.06,-66.6136
117666171.88,-66.6579
117671054.69,-66.7088
117675937.50,-66.7019
117680820.31,-66.6922
117685703.12,-66.7745
117690585.94,-66.7251
117695468.75,-66.7333
117700351.56,-66.7971
117705234.38,-66.6585
117710117.19,-66.6406
