# Origen Binario: fm_full_dataset.bin
# Frecuencia Central: 80000000 Hz
# Ancho de Banda: 20000000 Hz
# Ganancias: LNA=24 | VGA=10

Frequency_Hz,Power_dBm
86811523.44,-64.5526
86816406.25,-64.5960
86821289.06,-64.5900
86826171.88,-64.5199
86831054.69,-64.6222
86835937.50,-64.6999
86840820.31,-64.6392
86845703.12,-64.4642
86850585.94,-64.4266
86855468.75,-64.5241
86860351.56,-64.5944
86865234.38,-64.6603
86870117.19,-64.6282
86875000.00,-64.5895
86879882.81,-64.5160
86884765.62,-64.5394
86889648.44,-64.6574
86894531.25,-64.6358
86899414.06,-64.6675
86904296.88,-64.6210
86909179.69,-64.5765
86914062.50,-64.5983
86918945.31,-64.6110
86923828.12,-64.6774
86928710.94,-64.6190
86933593.75,-64.6638
86938476.56,-64.5973
86943359.38,-64.5478
86948242.19,-64.6227
86953125.00,-64.6676
86958007.81,-64.6877
86962890.62,-64.6957
86967773.44,-64.6065
86972656.25,-64.5975
86977539.06,-64.6407
86982421.88,-64.6210
86987304.69,-64.5535
86992187.50,-64.6123
86997070.31,-64.5201
87001953.12,-64.2697
87006835.94,-64.4523
87011718.75,-64.6460
87016601.56,-64.6300
87021484.38,-64.6639
87026367.19,-64.6704
87031250.00,-64.6175
87036132.81,-64.4417
87041015.62,-64.5305
87045898.44,-64.5475
87050781.25,-64.5889
87055664.06,-64.6302
87060546.88,-64.6309
87065429.69,-64.6230
87070312.50,-64.7122
87075195.31,-64.6435
87080078.12,-64.5712
87084960.94,-64.6302
87089843.75,-64.6594
87094726.56,-64.6584
87099609.38,-64.6349
87104492.19,-64.6566
87109375.00,-64.6666
87114257.81,-64.6570
87119140.62,-64.5767
87124023.44,-64.6379
87128906.25,-64.6769
87133789.06,-64.6845
87138671.88,-64.7277
87143554.69,-64.6897
87148437.50,-64.7205
87153320.31,-64.6469
87158203.12,-64.6501
87163085.94,-64.5907
87167968.75,-64.6693
87172851.56,-64.6889
87177734.38,-64.6885
87182617.19,-64.6215
87187500.00,-64.6890
87192382.81,-64.6405
87197265.62,-64.6358
87202148.44,-64.6710
87207031.25,-64.6858
87211914.06,-64.6782
87216796.88,-64.5561
87221679.69,-64.7128
87226562.50,-64.6659
87231445.31,-64.5943
87236328.12,-64.6347
87241210.94,-64.6674
87246093.75,-64.6398
87250976.56,-64.6688
87255859.38,-64.6837
87260742.19,-64.6004
87265625.00,-64.5589
87270507.81,-64.5784
87275390.62,-64.5812
87280273.44,-64.6152
87285156.25,-64.6206
87290039.06,-64.6215
87294921.88,-64.6152
87299804.69,-64.5519
87304687.50,-64.4788
87309570.31,-64.6109
87314453.12,-64.6840
87319335.94,-64.7051
87324218.75,-64.5892
87329101.56,-64.6414
87333984.38,-64.6249
87338867.19,-64.6056
87343750.00,-64.6448
87348632.81,-64.6863
87353515.62,-64.7194
87358398.44,-64.6608
87363281.25,-64.7174
87368164.06,-64.7505
87373046.88,-64.7529
87377929.69,-64.7435
87382812.50,-64.7112
87387695.31,-64.6955
87392578.12,-64.6633
87397460.94,-64.6744
87402343.75,-64.7108
87407226.56,-64.7340
87412109.38,-64.6848
87416992.19,-64.6248
87421875.00,-64.7220
87426757.81,-64.7757
87431640.62,-64.6744
87436523.44,-64.6734
87441406.25,-64.6865
87446289.06,-64.6853
87451171.88,-64.6887
87456054.69,-64.4996
87460937.50,-64.2626
87465820.31,-64.6217
87470703.12,-64.6172
87475585.94,-64.6825
87480468.75,-64.6670
87485351.56,-64.6833
87490234.38,-64.7504
87495117.19,-64.7352
87500000.00,-64.6827
87504882.81,-64.7356
87509765.62,-64.7337
87514648.44,-64.7269
87519531.25,-64.5686
87524414.06,-64.6663
87529296.88,-64.7524
87534179.69,-64.7047
87539062.50,-64.6225
87543945.31,-64.6838
87548828.12,-64.7378
87553710.94,-64.6682
87558593.75,-64.6948
87563476.56,-64.6177
87568359.38,-64.5760
87573242.19,-64.6814
87578125.00,-64.6984
87583007.81,-64.6834
87587890.62,-64.6587
87592773.44,-64.6921
87597656.25,-64.6883
87602539.06,-64.6855
87607421.88,-64.7731
87612304.69,-64.7018
87617187.50,-64.7718
87622070.31,-64.8200
87626953.12,-64.7257
87631835.94,-64.7020
87636718.75,-64.7524
87641601.56,-64.6199
87646484.38,-64.6114
87651367.19,-64.7346
87656250.00,-64.7866
87661132.81,-64.7308
87666015.62,-64.7222
87670898.44,-64.6825
87675781.25,-64.6833
87680664.06,-64.6994
87685546.88,-64.6576
87690429.69,-64.7331
87695312.50,-64.6783
87700195.31,-64.6443
87705078.12,-64.7135
87709960.94,-64.6985
87714843.75,-64.7230
87719726.56,-64.6984
87724609.38,-64.7614
87729492.19,-64.7517
87734375.00,-64.7969
87739257.81,-64.6709
87744140.62,-64.7290
87749023.44,-64.7790
87753906.25,-64.7467
87758789.06,-64.7239
87763671.88,-64.7152
87768554.69,-64.8243
87773437.50,-64.7494
87778320.31,-64.6987
87783203.12,-64.8289
87788085.94,-64.7918
87792968.75,-64.7751
87797851.56,-64.7310
87802734.38,-64.7479
87807617.19,-64.7255
87812500.00,-64.6179
87817382.81,-64.7249
87822265.62,-64.6994
87827148.44,-64.5575
87832031.25,-64.7457
87836914.06,-64.7745
87841796.88,-64.7784
87846679.69,-64.8150
87851562.50,-64.8062
87856445.31,-64.8311
87861328.12,-64.7644
87866210.94,-64.8652
87871093.75,-64.8444
87875976.56,-64.8248
87880859.38,-64.8619
87885742.19,-64.7514
87890625.00,-64.8011
87895507.81,-64.7340
87900390.62,-64.7915
87905273.44,-64.9416
87910156.25,-64.9072
87915039.06,-64.8242
87919921.88,-64.8980
87924804.69,-64.8698
87929687.50,-64.7433
87934570.31,-64.7771
87939453.12,-64.8458
87944335.94,-64.8167
87949218.75,-64.8046
87954101.56,-64.8854
87958984.38,-64.8281
87963867.19,-64.8181
87968750.00,-64.8104
87973632.81,-64.8007
87978515.62,-64.8267
87983398.44,-64.8773
87988281.25,-64.9019
87993164.06,-64.7848
87998046.88,-64.2666
88002929.69,-64.4120
88007812.50,-64.8257
88012695.31,-64.7862
88017578.12,-64.7797
88022460.94,-64.8616
88027343.75,-64.8641
88032226.56,-64.8324
88037109.38,-64.7524
88041992.19,-64.7733
88046875.00,-64.8059
88051757.81,-64.8443
88056640.62,-64.8645
88061523.44,-64.8556
88066406.25,-64.9080
88071289.06,-64.8443
88076171.88,-64.6975
88081054.69,-64.7464
88085937.50,-64.6271
88090820.31,-64.6554
88095703.12,-64.7307
88100585.94,-64.8432
88105468.75,-64.8805
88110351.56,-64.8577
88115234.38,-64.8851
88120117.19,-64.9483
88125000.00,-64.7972
88129882.81,-64.7023
88134765.62,-64.7825
88139648.44,-64.8679
88144531.25,-64.8883
88149414.06,-64.8374
88154296.88,-64.9085
88159179.69,-64.8842
88164062.50,-64.8638
88168945.31,-64.9266
88173828.12,-64.9824
88178710.94,-64.9692
88183593.75,-64.9528
88188476.56,-64.9344
88193359.38,-64.8094
88198242.19,-64.8507
88203125.00,-64.9438
88208007.81,-64.9277
88212890.62,-64.8729
88217773.44,-64.8664
88222656.25,-64.7999
88227539.06,-64.8760
88232421.88,-64.8701
88237304.69,-64.9159
88242187.50,-64.9066
88247070.31,-64.8528
88251953.12,-64.8568
88256835.94,-64.8776
88261718.75,-64.8687
88266601.56,-64.8204
88271484.38,-64.8112
88276367.19,-64.8881
88281250.00,-64.8522
88286132.81,-64.7655
88291015.62,-64.7368
88295898.44,-64.8198
88300781.25,-64.8850
88305664.06,-64.8054
88310546.88,-64.8594
88315429.69,-64.8519
88320312.50,-64.8815
88325195.31,-64.9490
88330078.12,-64.8709
88334960.94,-64.8927
88339843.75,-64.8811
88344726.56,-64.8934
88349609.38,-64.8905
88354492.19,-64.9014
88359375.00,-64.9561
88364257.81,-64.8277
88369140.62,-64.8761
88374023.44,-64.8925
88378906.25,-65.0390
88383789.06,-64.9686
88388671.88,-64.9438
88393554.69,-64.9318
88398437.50,-64.9292
88403320.31,-64.9779
88408203.12,-64.9960
88413085.94,-64.9373
88417968.75,-64.8701
88422851.56,-64.9111
88427734.38,-64.9719
88432617.19,-64.8707
88437500.00,-64.8597
88442382.81,-64.8905
88447265.62,-64.9040
88452148.44,-64.8880
88457031.25,-64.9514
88461914.06,-64.9424
88466796.88,-64.8989
88471679.69,-64.8679
88476562.50,-64.9380
88481445.31,-64.9211
88486328.12,-64.9514
88491210.94,-65.0085
88496093.75,-64.9016
88500976.56,-64.9017
88505859.38,-64.9629
88510742.19,-64.9251
88515625.00,-64.9273
88520507.81,-64.9391
88525390.62,-64.9071
88530273.44,-64.9215
88535156.25,-64.9514
88540039.06,-64.9896
88544921.88,-64.9897
88549804.69,-64.9871
88554687.50,-64.9674
88559570.31,-64.9307
88564453.12,-64.9374
88569335.94,-64.9293
88574218.75,-64.9907
88579101.56,-64.9129
88583984.38,-64.8564
88588867.19,-64.8831
88593750.00,-64.9533
88598632.81,-65.0422
88603515.62,-64.9603
88608398.44,-64.9230
88613281.25,-64.9780
88618164.06,-64.8782
88623046.88,-64.9281
88627929.69,-64.9397
88632812.50,-64.9288
88637695.31,-64.9336
88642578.12,-64.9880
88647460.94,-64.9261
88652343.75,-64.8833
88657226.56,-64.9878
88662109.38,-65.0226
88666992.19,-64.9687
88671875.00,-64.9962
88676757.81,-65.0005
88681640.62,-64.9344
88686523.44,-64.9997
88691406.25,-65.0135
88696289.06,-65.0557
88701171.88,-64.9664
88706054.69,-64.9384
88710937.50,-65.0518
88715820.31,-65.0784
88720703.12,-65.0169
88725585.94,-65.0248
88730468.75,-65.0434
88735351.56,-65.0736
88740234.38,-65.1553
88745117.19,-65.1163
88750000.00,-64.9648
88754882.81,-65.0374
88759765.62,-65.1246
88764648.44,-65.0132
88769531.25,-64.9743
88774414.06,-65.0807
88779296.88,-65.0930
88784179.69,-64.9603
88789062.50,-65.0767
88793945.31,-65.0085
88798828.12,-64.9654
88803710.94,-64.9825
88808593.75,-65.0490
88813476.56,-64.9739
88818359.38,-64.9315
88823242.19,-65.0602
88828125.00,-65.1125
88833007.81,-65.0495
88837890.62,-64.9776
88842773.44,-64.8920
88847656.25,-64.8772
88852539.06,-64.9032
88857421.88,-64.8188
88862304.69,-64.6110
88867187.50,-64.4406
88872070.31,-64.1668
88876953.12,-63.7376
88881835.94,-63.2793
88886718.75,-62.5144
88891601.56,-60.9503
88896484.38,-59.0780
88901367.19,-58.6693
88906250.00,-59.9589
88911132.81,-61.2612
88916015.62,-61.8875
88920898.44,-62.5046
88925781.25,-63.2554
88930664.06,-63.7205
88935546.88,-64.0204
88940429.69,-64.3447
88945312.50,-64.4258
88950195.31,-64.5805
88955078.12,-64.7304
88959960.94,-64.7909
88964843.75,-64.8641
88969726.56,-64.8633
88974609.38,-64.9304
88979492.19,-64.9690
88984375.00,-65.0029
88989257.81,-65.0112
88994140.62,-65.0887
88999023.44,-65.0999
89003906.25,-65.0516
89008789.06,-65.1010
89013671.88,-65.1282
89018554.69,-65.0827
89023437.50,-65.1675
89028320.31,-65.0713
89033203.12,-65.0683
89038085.94,-65.0658
89042968.75,-65.0648
89047851.56,-65.0795
89052734.38,-65.1565
89057617.19,-65.1327
89062500.00,-65.0612
89067382.81,-65.1029
89072265.62,-65.1214
89077148.44,-65.0885
89082031.25,-65.0336
89086914.06,-65.0095
89091796.88,-65.0565
89096679.69,-65.0578
89101562.50,-65.1042
89106445.31,-65.0620
89111328.12,-65.0995
89116210.94,-65.1647
89121093.75,-65.0987
89125976.56,-65.1902
89130859.38,-65.0842
89135742.19,-65.0639
89140625.00,-65.0505
89145507.81,-65.1144
89150390.62,-65.1468
89155273.44,-65.1263
89160156.25,-65.0462
89165039.06,-65.0391
89169921.88,-65.0741
89174804.69,-65.1041
89179687.50,-65.0853
89184570.31,-65.1660
89189453.12,-65.1657
89194335.94,-65.0268
89199218.75,-65.0143
89204101.56,-65.1311
89208984.38,-65.1624
89213867.19,-65.1601
89218750.00,-65.1675
89223632.81,-65.1245
89228515.62,-64.9633
89233398.44,-65.0272
89238281.25,-65.1106
89243164.06,-65.2142
89248046.88,-65.1889
89252929.69,-65.1694
89257812.50,-65.1250
89262695.31,-65.1867
89267578.12,-65.1189
89272460.94,-65.0942
89277343.75,-65.0898
89282226.56,-65.1195
89287109.38,-65.1050
89291992.19,-65.0611
89296875.00,-65.1096
89301757.81,-65.1646
89306640.62,-65.1790
89311523.44,-65.1896
89316406.25,-65.2194
89321289.06,-65.1546
89326171.88,-65.1437
89331054.69,-65.1517
89335937.50,-65.2511
89340820.31,-65.1439
89345703.12,-65.1005
89350585.94,-65.1808
89355468.75,-65.1388
89360351.56,-65.1347
89365234.38,-65.0994
89370117.19,-65.0475
89375000.00,-65.0969
89379882.81,-65.1486
89384765.62,-65.1427
89389648.44,-65.1294
89394531.25,-65.1116
89399414.06,-65.1426
89404296.88,-65.1953
89409179.69,-65.1242
89414062.50,-65.0514
89418945.31,-65.1080
89423828.12,-65.1679
89428710.94,-65.1403
89433593.75,-65.1908
89438476.56,-65.1563
89443359.38,-65.1877
89448242.19,-65.1307
89453125.00,-65.1279
89458007.81,-65.1760
89462890.62,-65.2404
89467773.44,-65.1482
89472656.25,-65.0291
89477539.06,-65.1159
89482421.88,-65.1991
89487304.69,-65.2538
89492187.50,-65.1733
89497070.31,-65.1337
89501953.12,-65.0569
89506835.94,-65.0963
89511718.75,-65.1619
89516601.56,-65.1006
89521484.38,-65.1278
89526367.19,-65.2463
89531250.00,-65.2722
89536132.81,-65.1531
89541015.62,-65.1139
89545898.44,-65.0968
89550781.25,-65.0665
89555664.06,-65.1672
89560546.88,-65.1467
89565429.69,-65.1486
89570312.50,-65.0817
89575195.31,-65.1437
89580078.12,-65.0616
89584960.94,-65.0605
89589843.75,-65.0637
89594726.56,-65.0358
89599609.38,-64.9640
89604492.19,-65.0078
89609375.00,-64.9821
89614257.81,-64.8269
89619140.62,-64.7341
89624023.44,-64.5705
89628906.25,-64.2910
89633789.06,-63.8254
89638671.88,-63.4503
89643554.69,-62.9028
89648437.50,-62.2118
89653320.31,-61.5302
89658203.12,-60.5613
89663085.94,-60.4189
89667968.75,-61.2295
89672851.56,-62.6654
89677734.38,-62.2905
89682617.19,-58.5008
89687500.00,-55.0754
89692382.81,-52.2675
89697265.62,-49.5562
89702148.44,-47.8859
89707031.25,-47.6072
89711914.06,-47.2675
89716796.88,-46.8656
89721679.69,-46.7856
89726562.50,-47.5672
89731445.31,-49.4601
89736328.12,-51.1813
89741210.94,-52.9317
89746093.75,-54.5226
89750976.56,-55.7761
89755859.38,-57.0279
89760742.19,-57.8819
89765625.00,-58.7707
89770507.81,-60.4291
89775390.62,-62.5692
89780273.44,-63.6419
89785156.25,-64.0841
89790039.06,-64.5268
89794921.88,-64.8332
89799804.69,-64.8294
89804687.50,-64.9110
89809570.31,-65.0007
89814453.12,-65.0997
89819335.94,-65.0339
89824218.75,-64.9938
89829101.56,-64.9962
89833984.38,-65.0543
89838867.19,-65.0528
89843750.00,-65.0971
89848632.81,-64.9966
89853515.62,-65.1155
89858398.44,-65.1245
89863281.25,-65.0905
89868164.06,-65.0418
89873046.88,-65.1000
89877929.69,-65.1600
89882812.50,-65.2320
89887695.31,-65.0499
89892578.12,-65.0381
89897460.94,-64.9867
89902343.75,-65.1070
89907226.56,-65.1156
89912109.38,-65.0699
89916992.19,-65.1198
89921875.00,-65.1329
89926757.81,-65.1541
89931640.62,-65.1504
89936523.44,-65.0248
89941406.25,-65.0476
89946289.06,-65.0587
89951171.88,-65.1250
89956054.69,-65.1404
89960937.50,-65.1811
89965820.31,-65.1447
89970703.12,-65.0847
89975585.94,-65.1138
89980468.75,-64.9703
89985351.56,-64.6915
89990234.38,-64.9135
89995117.19,-64.8546
